product_name,category,brand,unit,quantity,price,store,image_url
"Piping Gel, Neutral",Gourmet & World Food,Foodecor,1 pc,1,104.5,BigBasket,https://via.placeholder.com/200
"Chocolate - Bitter, Dark Couverture, 85% Cocoa, Premium, From-The-Bean Chocolate Slab",Gourmet & World Food,Cocoacraft,1 pc,1,430,JioMart,https://via.placeholder.com/200
Panang Curry Paste,Gourmet & World Food,Real Thai,1 pc,1,510,Zepto,https://via.placeholder.com/200
"Basil - Organic, USDA Certified",Gourmet & World Food,Geo-Fresh,1 pc,1,99,Instamart,https://via.placeholder.com/200
Flaxseed Hull Powder - Lignans,Gourmet & World Food,Health 1st,1 pc,1,510,BigBasket,https://via.placeholder.com/200
Chef's Secret Seasoning Mix,Gourmet & World Food,Urban Platter,1 pc,1,315,Zepto,https://via.placeholder.com/200
Organic Jaggery/Gud Powder,Gourmet & World Food,Earthon,1 pc,1,60,BigBasket,https://via.placeholder.com/200
Real Jalapeno Spice Mix,Gourmet & World Food,Entree,1 pc,1,85.5,BigBasket,https://via.placeholder.com/200
Jain Italian Spice Mix,Gourmet & World Food,Entree,1 pc,1,71.25,Instamart,https://via.placeholder.com/200
Almond Flour Cake Mix - Dark Cocoa,Gourmet & World Food,Serapheena,1 pc,1,381.65,Instamart,https://via.placeholder.com/200
Cake Gel,Gourmet & World Food,Purix,1 pc,1,85.5,Instamart,https://via.placeholder.com/200
Hot Garlic Paste,Gourmet & World Food,SPICHI,1 pc,1,62.5,Instamart,https://via.placeholder.com/200
Dark Cocoa Powder,Gourmet & World Food,Puramate,1 pc,1,76.5,JioMart,https://via.placeholder.com/200
Flax Seeds,Gourmet & World Food,Organicana,1 pc,1,60,Blinkit,https://via.placeholder.com/200
Himalayan Pink Rock Salt Premium - Fine Grain,Gourmet & World Food,Jivika Naturals,1 pc,1,75,Blinkit,https://via.placeholder.com/200
Siah Jeera,Gourmet & World Food,REGENCY,1 pc,1,99,Zepto,https://via.placeholder.com/200
Pancake Mix - Gluten Free,Gourmet & World Food,Bobs Red Mill,1 pc,1,750,Zepto,https://via.placeholder.com/200
Amla Powder (Churan),Gourmet & World Food,Organicana,1 pc,1,75,Instamart,https://via.placeholder.com/200
Jowar & Sweet Potato Cake Mix - Espresso Coffee,Gourmet & World Food,Serapheena,1 pc,1,249,JioMart,https://via.placeholder.com/200
All-In-One Smoked Tandoori Spice Mix,Gourmet & World Food,Wingreens Farms,1 pc,1,99,Blinkit,https://via.placeholder.com/200
Cream & Onion Spice Mix,Gourmet & World Food,Entree,1 pc,1,71.25,Blinkit,https://via.placeholder.com/200
Thyme,Gourmet & World Food,On1y,1 pc,1,99,Blinkit,https://via.placeholder.com/200
Peanut Rice Paper Sauce,Gourmet & World Food,Real Thai,1 pc,1,199,BigBasket,https://via.placeholder.com/200
Sandwich Masala Spice Mix,Gourmet & World Food,Entree,1 pc,1,85.5,JioMart,https://via.placeholder.com/200
"Tandoori Tikka Masala - Premium Quality, Flavourful & Aromatic",Gourmet & World Food,Urban Platter,1 pc,1,285,BigBasket,https://via.placeholder.com/200
Organic Jaggery Powder/Gur Ka Choorn,Gourmet & World Food,Earthon,1 pc,1,105,BigBasket,https://via.placeholder.com/200
Piping Pastry Bag Medium,Gourmet & World Food,Fine Decor,1 pc,1,195,Zepto,https://via.placeholder.com/200
Wheat Bran,Gourmet & World Food,Nutty Yogi,1 pc,1,45,Instamart,https://via.placeholder.com/200
Rayalaseema Podi/Chutney Masala/Idli Dosa Powder/Gun Powder Masala,Gourmet & World Food,Cafe Junyali,1 pc,1,225,BigBasket,https://via.placeholder.com/200
Xylitol Powder,Gourmet & World Food,So Sweet,1 pc,1,300,Instamart,https://via.placeholder.com/200
Ginger Garlic Powder,Gourmet & World Food,Puramate,1 pc,1,63,BigBasket,https://via.placeholder.com/200
Confeito Rainbow Balls,Gourmet & World Food,Wow Confetti,1 pc,1,128.25,Instamart,https://via.placeholder.com/200
Daal Poori Atta,Gourmet & World Food,Graminway,1 pc,1,160,Zepto,https://via.placeholder.com/200
Cacao Nibs,Gourmet & World Food,By Nature,1 pc,1,390,BigBasket,https://via.placeholder.com/200
Black Quinoa From Peru,Gourmet & World Food,Voila,1 pc,1,405,BigBasket,https://via.placeholder.com/200
"Glamour Pearls Balls for Cake Decoration, Assorted Jumbo",Gourmet & World Food,Glint,1 pc,1,209,Instamart,https://via.placeholder.com/200
Piri Piri Spice Mix,Gourmet & World Food,Entree,1 pc,1,85.5,Zepto,https://via.placeholder.com/200
Flaxseed Meal - Organic,Gourmet & World Food,Health 1st,1 pc,1,265,Zepto,https://via.placeholder.com/200
Quinoa Finest Whole Grain - Black,Gourmet & World Food,Rostaa,1 pc,1,483.6,Zepto,https://via.placeholder.com/200
Quinoa Finest Whole Grain - Red,Gourmet & World Food,Rostaa,1 pc,1,483.6,JioMart,https://via.placeholder.com/200
Buck Wheat Seeds,Gourmet & World Food,Voila,1 pc,1,290,JioMart,https://via.placeholder.com/200
Asafoetida/Hing Powder,Gourmet & World Food,GPC,1 pc,1,657,BigBasket,https://via.placeholder.com/200
From The Roots - Roasted Flax Seeds Powder,Gourmet & World Food,Graminway,1 pc,1,110,Instamart,https://via.placeholder.com/200
Vanilla Pods,Gourmet & World Food,Puramate,1 pc,1,450,Instamart,https://via.placeholder.com/200
Organic Powder - Barley Grass,Gourmet & World Food,Nutty Yogi,1 pc,1,229,BigBasket,https://via.placeholder.com/200
Dark Cocoa Powder,Gourmet & World Food,Puramate,1 pc,1,182.7,Zepto,https://via.placeholder.com/200
English Chai Sugar,Gourmet & World Food,Nutty Yogi,1 pc,1,189,Blinkit,https://via.placeholder.com/200
Grinder - Sea Salt,Gourmet & World Food,On1y,1 pc,1,79,BigBasket,https://via.placeholder.com/200
Cold Glaze Neutral,Gourmet & World Food,Vizyon,1 pc,1,171,BigBasket,https://via.placeholder.com/200
Sorghum Rava/ Semolina,Gourmet & World Food,Dhatu Organics & Naturals,1 pc,1,80,Blinkit,https://via.placeholder.com/200
Wheat Grass Powder - Raw,Gourmet & World Food,NUTRASHIL,1 pc,1,261,Blinkit,https://via.placeholder.com/200
Eggless Vanilla Cake Mix,Gourmet & World Food,Nectar Valley,1 pc,1,275,JioMart,https://via.placeholder.com/200
Vital Wheat Gluten,Gourmet & World Food,Purix,1 pc,1,142.5,Blinkit,https://via.placeholder.com/200
Icecream Stabiliser,Gourmet & World Food,Puramate,1 pc,1,72,Zepto,https://via.placeholder.com/200
Tropical Lemon Chilli Spice Mix,Gourmet & World Food,Entree,1 pc,1,76,BigBasket,https://via.placeholder.com/200
Healthy Atta,Gourmet & World Food,Graminway,1 pc,1,90,JioMart,https://via.placeholder.com/200
Hot Chocolate,Gourmet & World Food,Puramate,1 pc,1,63,JioMart,https://via.placeholder.com/200
Chia Seeds,Gourmet & World Food,Tiera,1 pc,1,195,Blinkit,https://via.placeholder.com/200
Powder - Organic Dry Ginger,Gourmet & World Food,Dhatu Organics & Naturals,1 pc,1,70,Blinkit,https://via.placeholder.com/200
Pizza Seasoning,Gourmet & World Food,Puramate,1 pc,1,89.1,Blinkit,https://via.placeholder.com/200
Organic Turmeric Latte Spice Blend,Gourmet & World Food,Earthon,1 pc,1,167,JioMart,https://via.placeholder.com/200
U Morok - King Chilli,Gourmet & World Food,ChingTam,1 pc,1,160,Blinkit,https://via.placeholder.com/200
Tropikoko Organic Coconut Sugar,Gourmet & World Food,Kokos Natural,1 pc,1,160,BigBasket,https://via.placeholder.com/200
Italian Secret Seasoning Mix Shaker,Gourmet & World Food,Urban Platter,1 pc,1,200,JioMart,https://via.placeholder.com/200
Masala Poori Atta,Gourmet & World Food,Graminway,1 pc,1,99,Zepto,https://via.placeholder.com/200
Ovencake Mix - Vanilla,Gourmet & World Food,Puramate,1 pc,1,117,Instamart,https://via.placeholder.com/200
Xylitol Powder,Gourmet & World Food,So Sweet,1 pc,1,1300,JioMart,https://via.placeholder.com/200
Keto Pancake Mix,Gourmet & World Food,Ketofy,1 pc,1,499,BigBasket,https://via.placeholder.com/200
Mughlai Tikka Masala Spice Mix,Gourmet & World Food,Entree,1 pc,1,76,Blinkit,https://via.placeholder.com/200
Mirch Salan,Gourmet & World Food,SPICHI,1 pc,1,94.5,Instamart,https://via.placeholder.com/200
Natural Jaggery Granules,Gourmet & World Food,Jivika Naturals,1 pc,1,75,JioMart,https://via.placeholder.com/200
Milk Compound Chips,Gourmet & World Food,Puramate,1 pc,1,49.5,Instamart,https://via.placeholder.com/200
Kung Pao Sauce,Gourmet & World Food,SPICHI,1 pc,1,62.5,Zepto,https://via.placeholder.com/200
Digestive Salt - Ayurvedic,Gourmet & World Food,Nutty Yogi,1 pc,1,89,JioMart,https://via.placeholder.com/200
Piping Pastry Bag Large,Gourmet & World Food,Fine Decor,1 pc,1,205,BigBasket,https://via.placeholder.com/200
"Turmeric - Organic, USDA Certified",Gourmet & World Food,Geo-Fresh,1 pc,1,290,JioMart,https://via.placeholder.com/200
"Tablet - Organic, Ashwagandha, 750 mg, USDA Certified",Gourmet & World Food,Geo-Fresh,1 pc,1,480,JioMart,https://via.placeholder.com/200
Natirel Raw Banana Flour,Gourmet & World Food,Kokos Natural,1 pc,1,199,BigBasket,https://via.placeholder.com/200
Dry Chilli Garlic Condiment,Gourmet & World Food,SPICHI,1 pc,1,62.5,Zepto,https://via.placeholder.com/200
Pink Salt - Himalayan,Gourmet & World Food,Nutty Yogi,1 pc,1,129,Blinkit,https://via.placeholder.com/200
Gluten-Free Masala Jowar Upma Mix,Gourmet & World Food,Graminway,1 pc,1,320,BigBasket,https://via.placeholder.com/200
Tom Yam Soup Paste,Gourmet & World Food,Blue Elephant,1 pc,1,229.5,JioMart,https://via.placeholder.com/200
Eggless Chocolate Cake Mix,Gourmet & World Food,Nectar Valley,1 pc,1,325,BigBasket,https://via.placeholder.com/200
Flaxseed Grains - Whole,Gourmet & World Food,Health 1st,1 pc,1,85,JioMart,https://via.placeholder.com/200
Manchurian Paste,Gourmet & World Food,SPICHI,1 pc,1,62.5,JioMart,https://via.placeholder.com/200
Cooker Cake Mix - Vanilla,Gourmet & World Food,Puramate,1 pc,1,90,Instamart,https://via.placeholder.com/200
Healthy Gujarati Thepla Atta,Gourmet & World Food,Graminway,1 pc,1,179,Instamart,https://via.placeholder.com/200
Parsi Dhansak & Sambhar Spice Blend,Gourmet & World Food,Cafe Junyali,1 pc,1,295,Instamart,https://via.placeholder.com/200
Brown Rice,Gourmet & World Food,Swabhiman33,1 pc,1,229,Zepto,https://via.placeholder.com/200
Glucose Syrup,Gourmet & World Food,Purix,1 pc,1,171,BigBasket,https://via.placeholder.com/200
Whey Protein,Gourmet & World Food,Purix,1 pc,1,294.5,Instamart,https://via.placeholder.com/200
"Tablets - Organic, Curcumin, Turmeric, 750 mg, USDA Certified",Gourmet & World Food,Geo-Fresh,1 pc,1,950,Instamart,https://via.placeholder.com/200
Organic Super Powder - Vita Mix,Gourmet & World Food,Nutty Yogi,1 pc,1,289,Zepto,https://via.placeholder.com/200
Coloured Balls,Gourmet & World Food,Puramate,1 pc,1,67.5,JioMart,https://via.placeholder.com/200
Ginger Powder,Gourmet & World Food,Puramate,1 pc,1,67.5,Blinkit,https://via.placeholder.com/200
Aroma Red Velvet,Gourmet & World Food,Colourmist,1 pc,1,171,JioMart,https://via.placeholder.com/200
Baking Cocoa,Gourmet & World Food,Puramate,1 pc,1,67.5,Zepto,https://via.placeholder.com/200
"All Natural, Dairy-Free & 55% Cocoa Vegan Dark Chocolate Buttons",Gourmet & World Food,Urban Platter,1 pc,1,570,Instamart,https://via.placeholder.com/200
Masala Poori Atta,Gourmet & World Food,Graminway,1 pc,1,160,BigBasket,https://via.placeholder.com/200
American Sour Cream and Onion Spice Mix,Gourmet & World Food,Entree,1 pc,1,71.25,Zepto,https://via.placeholder.com/200
Wasabi Paste,Gourmet & World Food,Japanese Choice,1 pc,1,525,Zepto,https://via.placeholder.com/200
Organic - Chat Masala,Gourmet & World Food,Organica,1 pc,1,80,Zepto,https://via.placeholder.com/200
Khao Suey Paste + Kung Pao Sauce + Schezwan Paste + Hot Garlic Paste (100g each),Gourmet & World Food,SPICHI,1 pc,1,250,Zepto,https://via.placeholder.com/200
Triphala Churna Powder,Gourmet & World Food,Nectar Valley,1 pc,1,275,Zepto,https://via.placeholder.com/200
Tomato Garlic Sauce,Gourmet & World Food,BENGAMESE,1 pc,1,199,JioMart,https://via.placeholder.com/200
Pizza Flavour Spice Mix,Gourmet & World Food,Entree,1 pc,1,80.75,Instamart,https://via.placeholder.com/200
Shatavari Root Powder - 100% Pure & Natural,Gourmet & World Food,Nectar Valley,1 pc,1,375,Blinkit,https://via.placeholder.com/200
Black Salt,Gourmet & World Food,Graminway,1 pc,1,189,Instamart,https://via.placeholder.com/200
Instant Pasta Seasoning Mix - Aglio Olio,Gourmet & World Food,Veekes & Company,1 pc,1,49,Instamart,https://via.placeholder.com/200
Schezwan Paste,Gourmet & World Food,SPICHI,1 pc,1,62.5,BigBasket,https://via.placeholder.com/200
Quinoa - Organic Black,Gourmet & World Food,Nourish You,1 pc,1,495,Blinkit,https://via.placeholder.com/200
Cocoa Powder - Non-Alkalised,Gourmet & World Food,Isvaari,1 pc,1,743.75,Instamart,https://via.placeholder.com/200
Cassia Taj - Cigarette Roll,Gourmet & World Food,REGENCY,1 pc,1,115,Zepto,https://via.placeholder.com/200
Stir Fry Sauce,Gourmet & World Food,SPICHI,1 pc,1,62.5,JioMart,https://via.placeholder.com/200
Barbeque Sauce,Gourmet & World Food,SPICHI,1 pc,1,62.5,Blinkit,https://via.placeholder.com/200
Cassia Taj - Cigarette Roll,Gourmet & World Food,REGENCY,1 pc,1,115,JioMart,https://via.placeholder.com/200
Stir Fry Sauce,Gourmet & World Food,SPICHI,1 pc,1,62.5,Zepto,https://via.placeholder.com/200
Barbeque Sauce,Gourmet & World Food,SPICHI,1 pc,1,62.5,Zepto,https://via.placeholder.com/200
Keto Brownie Mix,Gourmet & World Food,Ketofy,1 pc,1,499,Zepto,https://via.placeholder.com/200
From The Roots - Gluten Free Oats Dosa,Gourmet & World Food,Graminway,1 pc,1,300,Zepto,https://via.placeholder.com/200
Indonesian Curry Paste,Gourmet & World Food,OrientAsian,1 pc,1,300,Instamart,https://via.placeholder.com/200
Dehydrated Garlic Powder,Gourmet & World Food,Urban Platter,1 pc,1,270,Instamart,https://via.placeholder.com/200
Lemon Grass,Gourmet & World Food,Puramate,1 pc,1,81,BigBasket,https://via.placeholder.com/200
Marjoram,Gourmet & World Food,Puramate,1 pc,1,112.5,BigBasket,https://via.placeholder.com/200
Sunflower Seed,Gourmet & World Food,Health 1st,1 pc,1,175,JioMart,https://via.placeholder.com/200
Japanese Nanami Togarashi Seasoning - Signature Blend Of 7 Spices,Gourmet & World Food,Urban Platter,1 pc,1,405,JioMart,https://via.placeholder.com/200
"Rosemary - Organic, USDA Certified",Gourmet & World Food,Geo-Fresh,1 pc,1,99,BigBasket,https://via.placeholder.com/200
Quinoa White Seeds,Gourmet & World Food,Voila,1 pc,1,405,Blinkit,https://via.placeholder.com/200
Sprouted Moth Beans,Gourmet & World Food,Nutty Yogi,1 pc,1,79,JioMart,https://via.placeholder.com/200
Salem Turmeric Powder,Gourmet & World Food,Fresh Ground,1 pc,1,92,BigBasket,https://via.placeholder.com/200
Kalmegh Powder,Gourmet & World Food,Nectar Valley,1 pc,1,275,Instamart,https://via.placeholder.com/200
Organic Vanilla Beans,Gourmet & World Food,Earthon,1 pc,1,1450,Blinkit,https://via.placeholder.com/200
Cocoa Powder - Non-Alkalised,Gourmet & World Food,Isvaari,1 pc,1,382.5,JioMart,https://via.placeholder.com/200
Cold Glaze Vanilla,Gourmet & World Food,Vizyon,1 pc,1,180.5,JioMart,https://via.placeholder.com/200
Mugcake Mix - Chocolate,Gourmet & World Food,Puramate,1 pc,1,117,Zepto,https://via.placeholder.com/200
Chia Seed - Black,Gourmet & World Food,Health 1st,1 pc,1,230,BigBasket,https://via.placeholder.com/200
Peri Peri Sauce,Gourmet & World Food,SPICHI,1 pc,1,62.5,JioMart,https://via.placeholder.com/200
Gluten,Gourmet & World Food,CCDS,1 pc,1,225,JioMart,https://via.placeholder.com/200
Flaxseed Hull Powder - Lignans,Gourmet & World Food,Health 1st,1 pc,1,945,Blinkit,https://via.placeholder.com/200
Pumpkin Seed - Green,Gourmet & World Food,Health 1st,1 pc,1,365,JioMart,https://via.placeholder.com/200
Unfortified Yeast Flakes,Gourmet & World Food,Urban Platter,1 pc,1,570,Instamart,https://via.placeholder.com/200
Sri Lankan Curry,Gourmet & World Food,OrientAsian,1 pc,1,250,Zepto,https://via.placeholder.com/200
Powder - Organic Ground Cumin,Gourmet & World Food,Dhatu Organics & Naturals,1 pc,1,75,JioMart,https://via.placeholder.com/200
Vanilla Pound Cake Mix,Gourmet & World Food,Serapheena,1 pc,1,296.65,JioMart,https://via.placeholder.com/200
Malaysian Curry Paste,Gourmet & World Food,OrientAsian,1 pc,1,300,BigBasket,https://via.placeholder.com/200
Eggless Bake Mix - Chocolava Cake,Gourmet & World Food,Nectar Valley,1 pc,1,320,Instamart,https://via.placeholder.com/200
"Jaggery Powder - Organic, Sulphur Free",Gourmet & World Food,Nectar Valley,1 pc,1,280,Zepto,https://via.placeholder.com/200
Hot Garlic Paste + Manchurian Paste + Schezwan Paste (100 g each),Gourmet & World Food,SPICHI,1 pc,1,187.5,Zepto,https://via.placeholder.com/200
Baking Powder - Aluminium Free,Gourmet & World Food,Bobs Red Mill,1 pc,1,560,BigBasket,https://via.placeholder.com/200
"Quinoa - Premium, Protein Rich Superfood",Gourmet & World Food,NUTRIWISH,1 pc,1,480,BigBasket,https://via.placeholder.com/200
Cinnamon Sugar,Gourmet & World Food,Dhampur Green,1 pc,1,300,BigBasket,https://via.placeholder.com/200
Jelly Tips,Gourmet & World Food,Puramate,1 pc,1,81,Instamart,https://via.placeholder.com/200
"Gluten Free - Quinoa, Semi Processed",Gourmet & World Food,True Elements,1 pc,1,300,Blinkit,https://via.placeholder.com/200
Spices - Whole White Pepper,Gourmet & World Food,Malabar Coast,1 pc,1,250,Zepto,https://via.placeholder.com/200
Filling & Topping - Raspberry,Gourmet & World Food,Mothers Maid,1 pc,1,450,Instamart,https://via.placeholder.com/200
Bramhi Powder,Gourmet & World Food,Nectar Valley,1 pc,1,275,Blinkit,https://via.placeholder.com/200
Organic Ginger Powder,Gourmet & World Food,Geo-Fresh,1 pc,1,250,BigBasket,https://via.placeholder.com/200
"Tablet - Organic, Tulsi, 750 mg, USDA Certified",Gourmet & World Food,Geo-Fresh,1 pc,1,455,Blinkit,https://via.placeholder.com/200
Chocolava Cake,Gourmet & World Food,Puramate,1 pc,1,117,Instamart,https://via.placeholder.com/200
Organic Vindaloo Spice Blend,Gourmet & World Food,Earthon,1 pc,1,109,Blinkit,https://via.placeholder.com/200
Liquid Evaporex,Gourmet & World Food,Purix,1 pc,1,104.5,Blinkit,https://via.placeholder.com/200
Potassium Sorbate,Gourmet & World Food,Purix,1 pc,1,128.25,Instamart,https://via.placeholder.com/200
Rayalaseema Podi/Chutney Masala/Idli Dosa Powder/Gun Powder Masala,Gourmet & World Food,Cafe Junyali,1 pc,1,360,JioMart,https://via.placeholder.com/200
Sawantwadi Garam Masala,Gourmet & World Food,Cafe Junyali,1 pc,1,365,Instamart,https://via.placeholder.com/200
Porcino Mushroom Cream,Gourmet & World Food,Montanini,1 pc,1,525,Blinkit,https://via.placeholder.com/200
Piri Piri,Gourmet & World Food,Puramate,1 pc,1,81,Instamart,https://via.placeholder.com/200
Barbeque Sauce 100 g + Peri Peri Sauce 100 g Pouch + Sriracha Sauce 100 g,Gourmet & World Food,SPICHI,1 pc,1,187.5,JioMart,https://via.placeholder.com/200
"Coriander Powder, Parrot Grade",Gourmet & World Food,Fresh Ground,1 pc,1,92,Blinkit,https://via.placeholder.com/200
Organic Pitta Tea Masala Spice Blend,Gourmet & World Food,Earthon,1 pc,1,156,Blinkit,https://via.placeholder.com/200
Foodecor Isomalt Neutral,Gourmet & World Food,Foodecor,1 pc,1,180.5,Zepto,https://via.placeholder.com/200
"Punjabi Channa Or Kaali Daal, Masala",Gourmet & World Food,Cafe Junyali,1 pc,1,295,Blinkit,https://via.placeholder.com/200
Instant Pasta Sauce Mix - Pepper Alfredo,Gourmet & World Food,Veekes & Company,1 pc,1,49,BigBasket,https://via.placeholder.com/200
"Colour Splash, Red",Gourmet & World Food,Colourmist,1 pc,1,242.25,BigBasket,https://via.placeholder.com/200
Ashoka Bark Powder,Gourmet & World Food,Nectar Valley,1 pc,1,275,Zepto,https://via.placeholder.com/200
"Foodecor Isomalt, Neutral",Gourmet & World Food,Foodecor,1 pc,1,579.5,Zepto,https://via.placeholder.com/200
